position COMBINED_rate.cM.Mb. Genetic_Map.cM.
15788930 0.2540282311 39.5544109050956
15789098 0.352697483 39.5544701582727
15789140 0.4842560733 39.5544904970278
15789282 1.3201057968 39.5546779520509
15789470 1.8207918611 39.5550202609208
15789649 1.8150592453 39.5553451565257
15789684 1.8000349649 39.5554081577495
15789698 1.7752353434 39.5554330110443
15789776 1.7211566518 39.5555672612631
15789869 1.6773714754 39.5557232568104
15790045 4.059138253 39.5564376651429
15790069 6.9770312742 39.5566051138935
15790085 8.1688853603 39.5567358160592
15790144 8.1688853603 39.5572177802955
15790251 8.1689124439 39.558091853927
15790531 5.5025621456 39.5596325713278
15790547 0.6150088954 39.5596424114701
15790752 0.6089022744 39.5597672364363
15791132 0.6058205283 39.5599974482371
15791606 1.7280724422 39.5608165545747
15791617 2.8708417283 39.5608481338337
15791664 4.193306824 39.5610452192544
15791809 4.2017368741 39.5616544711012
15792081 4.2014444197 39.5627972639833
15792127 4.2018725406 39.5629905501202
15792185 3.937061752 39.5632188997018
15792546 1.2895309628 39.5636844203794
15792900 0.7842611846 39.5639620488387
15792924 0.5273641626 39.5639747055786
15792943 0.3864870168 39.563982048832
15793415 0.3975902604 39.5641697114349
15794595 0.4073581555 39.5646503940584
15794769 0.4123127747 39.5647221364812
15794843 0.4133210905 39.5647527222418
15794885 0.4136322138 39.5647700947948
15795032 0.4098805963 39.5648303472425
15795420 0.3987585243 39.5649850655499
15796441 0.4198012527 39.5654136826289
15796507 0.4449977594 39.5654430524810
15796542 0.4449977594 39.5654586274026
15796584 0.5295524586 39.5654808686059
15796662 0.8840263583 39.5655498226618
15796813 0.8841015383 39.5656833219941
15796946 3.4697252121 39.5661447954473
15797409 0.3099489955 39.5662883018322
15797484 0.0615087884 39.5662929149914
15797532 0.0138551453 39.5662935800383
15797713 0.013838766 39.566296084855
15798334 0.0138410062 39.5663046801198
15798394 0.0138309252 39.5663055099754
15798691 0.0138309252 39.5663096177601
15798711 0.0138668952 39.5663098950980
15799105 0.0163999702 39.5663163566863
15799130 0.0206017706 39.5663168717306
15799276 0.0286959879 39.5663210613448
15799571 0.0401836925 39.5663329155341
15800153 0.0673369444 39.5663721056357
15800729 0.4542701897 39.566633765265
15801454 0.4427207621 39.5669547378175
15802019 0.247433324 39.5670945376456
15802113 0.1415578614 39.5671078440845
15802189 0.022155509 39.5671095279032
15802686 0.011924164 39.5671154542127
15802751 0.0067180619 39.5671158908868
15803046 0.0057721992 39.5671175936855
15803094 0.0056013468 39.5671178625502
15803892 0.0055794087 39.5671223149183
15803998 0.0055794087 39.5671229063356
15804037 0.0055794087 39.5671231239326
15804158 0.0055794087 39.567123799041
15806667 0.0055813901 39.5671378027488
15806703 0.0055883044 39.5671380039278
15807212 0.005630109 39.5671408696532
15807305 0.005630109 39.5671413932534
15807489 0.005630109 39.5671424291934
15807830 0.0056488706 39.5671443554583
15807884 0.0057141091 39.5671446640202
15808675 0.034992615 39.5671723431787
15808890 1.5211798771 39.5674993968522
15809025 2.0942814985 39.5677821248545
15809248 0.7406679062 39.5679472937976
15809278 0.0145380525 39.5679477299392
15809520 0.0130844044 39.5679508963650
15809630 0.0129543926 39.5679523213482
15809652 0.0128184361 39.5679526033538
15809750 0.0127887471 39.5679538566510
15810312 0.0127733526 39.5679610352752
15810421 0.012770218 39.567962427229
15810692 0.012770218 39.5679658879580
15811079 0.0128084756 39.5679708448381
15811174 0.0268896171 39.5679733993517
15811226 0.0659293948 39.5679768276803
15811331 1.2072646188 39.5681035904652
15811917 0.1368715638 39.5681837972016
15811996 0.1368715638 39.5681946100552
15812010 0.0769490788 39.5681956873423
15812446 0.0770055814 39.5682292617758
15812495 0.0769419723 39.5682330319324
15812558 0.0770841561 39.5682378882342
15813467 0.0773056185 39.5683081590415
15813919 0.0775921858 39.5683432307094
15815836 0.0777189692 39.5684922179734
15823086 0.2877925931 39.5705787142734
15823451 2.1863423971 39.5713767292483
15824071 0.5599032041 39.5717238692348
15825739 0.5367392672 39.5726191503325
15826011 0.5365093619 39.572765080879
15826442 0.5074661171 39.5729837987754
15826599 0.5074661171 39.5730634709558
15827465 0.0970093688 39.5731474810692
15827731 0.0521953658 39.5731613650365
15828173 0.0520710393 39.5731843804359
15828474 1.7963611926 39.5737250851549
15828876 0.0144157726 39.5737308802954
15828959 0.0144160451 39.5737320768272
15829364 0.0142507495 39.5737378483807
15829529 0.0142580603 39.5737402009607
15829748 0.0141661602 39.5737433033498
15829990 0.0141626646 39.5737467307146
15830031 0.0141626646 39.5737473113838
15830420 0.0141702068 39.5737528235943
15830468 0.0141846623 39.5737535044581
15830583 0.0141665909 39.573755133616
15830869 0.0141734558 39.5737591872244
15831278 0.0141739588 39.5737649843735
15831496 0.0142560056 39.5737680921828
15831762 0.0197227349 39.5737733384302
15831776 0.0246090793 39.5737736829574
15831793 0.0285535432 39.5737741683676
15831958 0.0620361302 39.5737844043291
15832076 0.1526999624 39.5738024229246
15832316 0.2517231856 39.5738628364892
15832395 0.3004114302 39.5738865689922
15832426 0.3238553342 39.5738966085075
15833756 0.9356849787 39.5751410695292
15833958 0.4495168182 39.5752318719265
15835098 1.3633194333 39.5767860560804
15835522 1.4983503716 39.577421356638
15835740 1.424589802 39.5777319172148
15835851 1.2849694575 39.5778745488246
15837175 1.2827763318 39.5795729446879
15838690 1.2825566278 39.581516017979
15839365 1.1496954138 39.5822920623833
15839459 0.9539760103 39.5823817361283
15839910 0.0193591352 39.5823904670983
15842966 0.0191650529 39.5824490355000
15843165 0.0191041716 39.5824528372301
15843454 0.0191203859 39.5824583630216
15844012 0.0192517452 39.5824691054954
15845047 0.1859387614 39.5826615521135
15846365 3.4554545248 39.5872158411772
15846723 0.3395857154 39.5873374128633
15846983 0.1720021995 39.5873821334352
15848405 0.0093865796 39.5873954811514
15848732 0.0062417578 39.5873975222062
15849683 0.0062417578 39.5874034581178
15851143 0.0062417578 39.5874125710842
15851229 0.0062417578 39.5874131078754
15851261 0.0062417578 39.5874133076116
15851361 0.0062417578 39.5874139317874
15851972 0.0062417578 39.5874177455014
15852223 0.0062417578 39.5874193121826
15852242 0.0062417578 39.587419430776
15852363 0.0062417578 39.5874201860287
15852544 0.0062417578 39.5874213157869
15852872 0.0062417578 39.5874233630835
15853080 0.0062735828 39.5874246679887
15853150 0.0063093648 39.5874251096442
15854303 0.0849844584 39.5875230967247
15854462 2.8991503822 39.5879840616355
15854713 0.7786991241 39.5881795151157
15856132 0.0079959944 39.5881908614317
15856575 0.0020370709 39.5881917638541
15857510 0.0020013726 39.5881936351375
15857958 0.0019607932 39.5881945135729
15858720 0.0019469728 39.5881959971661
15858919 0.0019469728 39.5881963846137
15859253 0.0019469728 39.5881970349026
15859513 0.0019469728 39.5881975411156
15859629 0.0019469728 39.5881977669644
15859712 0.0019382488 39.5881979278391
15860178 0.0019382488 39.588198831063
15860726 0.0019382488 39.5881998932233
15861672 0.0019379777 39.5882017265502
15862447 0.0019379777 39.588203228483
15862536 0.0019379777 39.588203400963
15863023 0.0019379777 39.5882043447581
15863230 0.0019379777 39.5882047459195
15863879 0.0019405487 39.5882060053356
15864527 0.0019394594 39.5882072621053
15866492 0.0019394594 39.588211073143
15867616 0.0019394594 39.5882132530954
15870204 0.0019394594 39.5882182724163
15870246 0.0019411176 39.5882183539433
15871215 0.0022209172 39.588220506012
15872036 0.0043387283 39.588224068108
15872097 0.0060776976 39.5882244388475
15872881 0.0128681239 39.5882345274566
15875136 0.7575441911 39.5899427896076
15876031 0.004212168 39.5899465594979
15879895 0.004212168 39.5899628353151
15880906 0.004212168 39.5899670938169
15881751 0.004212168 39.5899706530989
15883472 0.004212168 39.58997790224
15884273 0.0042475228 39.5899813045058
15884417 0.0042505643 39.5899819165870
15885568 0.0042533714 39.5899868122175
15886084 0.004261662 39.5899890112351
15886542 0.0045150132 39.5899910791112
15886565 0.0052782575 39.5899912005111
15887724 0.3595407516 39.5904079082422
15888101 0.916084487 39.5907532720938
15890388 0.2757471308 39.5913839057819
15893878 0.1152246701 39.5917860398806
15894285 0.0780169021 39.5918177927597
15894514 0.0741264748 39.5918347677225
15898724 0.0743572572 39.5921478117753
15902369 0.1046053999 39.5925290984579
15902419 0.1336222484 39.5925357795703
15903673 0.2557106348 39.5928564407064
15904853 0.2112149879 39.5931056743921
15905639 0.312669712 39.5933514327857
15906498 0.2554634354 39.5935708758767
15906669 0.1929149264 39.5936038643291
15906878 4.8402832316 39.5946154835245
15907115 0.4821132446 39.5947297443635
15909285 0.2024560061 39.5951690738968
15909516 0.0835337811 39.5951883702002
15910023 0.0396934045 39.5952084947563
15910308 0.0258439262 39.5952158602752
15916579 0.2194244641 39.5965918710896
15917010 0.6345591528 39.5968653660845
15918647 0.6423536232 39.5979168989657
15918802 0.6459166398 39.5980170160448
15919105 0.6509080171 39.598214241174
15920030 0.5646417626 39.5987365348044
15921198 0.7386058279 39.5995992264114
15921848 0.926002536 39.6002011280598
15922336 0.9601015223 39.6006696576027
15922502 0.9994277208 39.6008355626043
15922724 1.062235294 39.6010713788396
15923726 0.4836873522 39.6015560335665
15926849 0.401185414 39.6028089356144
15927770 0.3786598594 39.6031576813449
15930146 0.3780987941 39.6040560440797
15932760 0.3783134688 39.6050449554872
15933032 0.3787185454 39.6051479669315
15933059 0.3793979786 39.6051582106769
15934599 0.4566403815 39.6058614368644
15934637 0.5474488067 39.6058822399191
15934830 0.5909845641 39.60599629994
15935251 0.0999916518 39.6060383964254
15939340 0.0973573166 39.6064364904929
15945244 0.0973022697 39.6070109630933
15947112 1.5546348019 39.6099150209032
15947217 2.7329054552 39.610201975976
15947600 2.2629460172 39.6110686843006
15947726 1.0438830297 39.6112002135623
15947818 0.089698354 39.6112084658109
15949030 0.089318208 39.611316719479
15949405 0.0896745242 39.6113503474256
15949756 0.0908607965 39.6113822395651
15949895 0.091570605 39.6113949678792
15950409 0.1036100592 39.6114482234497
15951195 3.8291620929 39.6144579448547
15953092 3.4299806568 39.6209646181606
15953243 2.0999837959 39.6212817157138
15954418 1.7614298268 39.6233513957603
15958064 2.1891598866 39.6313330727068
15959200 2.1487930561 39.6337741016186
15962330 1.226354461 39.6376125910815
15962509 0.7304928234 39.6377433492969
15963306 0.6816213973 39.6382866015505
15963695 0.6503459354 39.6385395861194
15963786 0.6222931654 39.6385962147975
15964203 0.601789273 39.6388471609243
15969286 0.605605944 39.6419254559377
15971473 1.6618330729 39.6455598848681
15974393 2.9936882158 39.6543014544582
15977929 0.699156101 39.6567736704314
15978057 0.3162969453 39.6568141564404
15978564 0.3057986952 39.6569691963788
15978641 0.2950006071 39.6569919114256
15982864 0.3032258881 39.658272434351
15983048 0.3167850293 39.6583307227964
15983971 0.31498871 39.6586214573757
15984508 0.3115615398 39.6587887659226
15984854 0.3109224334 39.6588963450846
15987607 0.3104081527 39.6597508987290
15987697 0.3314430133 39.6597807286001
15988582 0.4343632043 39.6601651400360
15988658 0.5973350565 39.6602105375002
15989589 0.6136583016 39.660781853379
15990431 0.8414353496 39.6614903419434
15991676 1.0851040189 39.6628412964469
15995295 1.1193274046 39.6668921423242
15996245 0.5644958091 39.6674284133428
15996349 0.2697024963 39.6674564624024
15996724 0.2594967378 39.6675537736791
15997422 0.2541411344 39.6677311641909
15997564 0.2492224396 39.6677665537773
15997922 0.2465535284 39.6678548199405
16000609 0.2466268317 39.6685175062373
16001215 0.2466903856 39.668667000611
16002521 0.2464548305 39.6689888706196
16004371 0.2458799925 39.6694437486057
16004482 0.245637708 39.6694710143913
16008099 0.2444590146 39.6703552226471
16009292 0.243959641 39.6706462664988
16011763 0.253742695 39.6712732646982
16012612 0.4481079641 39.6716537083597
16012757 0.7566646743 39.6717634247375
16013843 0.7561468921 39.6725846002623
16015099 0.3271173339 39.6729954596337
16017006 0.3266524305 39.6736183858186
16017617 0.2755727151 39.6737867607476
16019408 0.2754272128 39.6742800508857
16020376 0.2772646674 39.6745484430837
16020407 0.2803592994 39.674557134222
16022000 0.551604657 39.6754358404406
16022144 1.0911468227 39.6755929655831
16023377 1.264139915 39.6771516500983
16023464 1.2751842294 39.6772625911262
16024538 2.3844276804 39.679823466455
16024662 2.5752492309 39.6801427973596
16024774 4.9665328497 39.6806990490388
16025176 1.5726098468 39.6813312381972
16025919 1.5726098468 39.6824996873134
16026204 1.5725085576 39.6829478522523
16027067 0.016092946 39.6829617404647
16033485 0.0160807438 39.6830649466784
16034519 0.0197517604 39.6830853699986
16034714 0.0246715313 39.6830901809472
16035494 0.138538904 39.6831982412924
16035517 0.2628182209 39.6832042861114
16037359 0.2628182209 39.6836883972743
16038334 1.1829858985 39.6848418085254
16038365 1.1952673755 39.684878861814
16038390 0.4628078029 39.6848904320091
16038535 0.2807402298 39.6849311393424
16040292 0.7765771905 39.6862955854661
16040766 2.411333541 39.6874385575646
16045141 1.7016394658 39.6948832302274
16045294 1.1835826251 39.6950643183691
16045491 1.1855434457 39.6952978704279
16045749 1.1848986854 39.6956035742887
16045891 1.1769337034 39.6957706988746
16046478 1.1769337034 39.6964615589585
16046650 1.1928847457 39.6966667351347
16046925 1.2303504788 39.6970050815164
16047758 1.6460289822 39.6983762236586
16047806 2.0675742661 39.6984754672234
16049070 0.0018065835 39.6984777507449
16050160 0.0017985488 39.6984797111631
16050896 0.0017985488 39.698481034895
16050931 0.0017941578 39.6984810976905
16050950 0.0017941578 39.6984811317795
16051804 0.0017863119 39.6984826572899
16051838 0.0017863119 39.6984827180245
16051902 0.0017863119 39.6984828323485
16052255 0.0017863119 39.6984834629166
16053046 0.0017863119 39.6984848758893
16053143 0.0017863119 39.6984850491615
16053250 0.0017863119 39.6984852402969
16053719 0.0017863119 39.6984860780772
16055687 0.0017853949 39.6984895917344
16057677 0.0017853949 39.6984931446702
16058348 0.0017853949 39.6984943426702
16058371 0.0017853949 39.6984943837343
16058803 0.0017850133 39.69849515486
16058842 0.0017850133 39.6984952244755
16059483 0.0017897321 39.6984963716938
16060021 0.0017901628 39.6984973348014
16060117 0.0017901628 39.698497506657
16060248 0.0017901628 39.6984977411683
16061981 0.0017926121 39.6985008477651
16065421 0.3366477434 39.6996589160024
16065513 1.2209661288 39.6997712448863
16066093 0.0203895399 39.6997830708194
16066347 0.020388699 39.6997882495490
16066810 0.0206404205 39.6997978060636
16067551 0.0562129055 39.6998394598266
16067561 0.0940603014 39.6998404004296
16067789 0.3451717454 39.6999190995876
16069161 2.5070298735 39.703358744574
16069643 0.2080057813 39.7034590033606
16069867 0.2080053601 39.7035055965613
16070258 0.0393754034 39.703520992344
16070793 0.0263764007 39.7035351037184
16070890 0.0202894671 39.7035370717967
16071367 0.0202892014 39.7035467497458
16071452 0.0202807176 39.7035484736068
16071892 0.0202807176 39.7035573971225
16072037 0.0203036808 39.7035603411562
16072153 0.0203036808 39.7035626963832
16072643 0.0656863791 39.7035948827089
16072942 0.3836959189 39.7037096077887
16073235 1.7572433205 39.7042244800816
16073753 1.2529882355 39.7048735279876
16074306 1.1802105627 39.7055261844288
16074435 1.1652157925 39.705676497266
16074673 1.3910643136 39.7060075705726
16074763 1.3801288104 39.7061317821656
16074815 1.1641156861 39.7061923161812
16075177 1.1646316764 39.7066139128481
16076374 19.4815149496 39.7299332862428
16082245 0.8900634501 39.7351588487583
16084699 0.8145812581 39.7371578311657
16085596 0.7937003408 39.7378697803714
16089378 0.8476001882 39.7410754042832
16089615 0.9574125916 39.7413023110674
16089925 0.9940340955 39.741610461637
16091763 1.0089528768 39.7434649170245
16092192 1.0349736382 39.7439089207153
16094321 3.1897826729 39.7506999680259
16095454 6.3504931253 39.7578950767369
16100918 3.7319146937 39.7782862586233
16101963 3.6485610203 39.7820990048895
16102242 3.6206880873 39.7831091768658
16102306 0.128157455 39.783117378943
16102980 0.1218720881 39.7831995207303
16103505 0.1206460101 39.7832628598856
16104133 0.1206202921 39.7833386094291
16104634 0.1205024366 39.7833989811498
16105270 0.1205024366 39.7834756206995
16106077 0.1199218714 39.7835723976497
16107616 0.1359523397 39.7837816283005
16108119 0.1359687931 39.7838500206034
16108178 0.1361262844 39.7838580520542
16108202 0.1794316478 39.7838623584138
16108217 0.1794316478 39.7838650498885
16108723 0.1812264916 39.7839567504932
16108751 0.183588621 39.7839618909746
16108773 0.1855306746 39.7839659726495
16108794 0.228161291 39.7839707640366
16109132 0.2413986935 39.784052356795
16109324 0.2641249659 39.7841030687884
16110879 2.0833437098 39.7873426682572
16111223 3.2048502419 39.7884451367404
16111711 3.2607986133 39.7900364064637
16111993 3.1450942482 39.7909233230417
16112082 3.1474498525 39.7912034460785
16112430 2.9804074084 39.7922406278567
16112686 2.8963940375 39.7929821047303
16112740 2.7627482113 39.7931312931337
16112875 2.4362212565 39.7934601830033
16113053 1.9371626413 39.7938049979534
16113579 0.7783286275 39.7942143988115
16113615 0.7679113776 39.7942420436211
16114641 0.7676988521 39.7950297026434
16115352 0.7648658859 39.7955735222882
16115656 0.7652793473 39.7958061672098
16115683 0.7702076409 39.7958269628161
16116024 0.8562664594 39.7961189496788
16116194 1.1311780367 39.796311249945
16116583 0.7705881671 39.796611008742
16117681 0.771534484 39.7974581536054
16118734 0.7722206558 39.798271301956
16119729 0.7728261747 39.7990402639998
16120013 0.7727397905 39.7992597221003
16121580 0.7769471944 39.800477198354
16122356 0.8206183762 39.8011139982139
16123133 1.7815988863 39.8024983005485
16123617 2.1145805339 39.8035217575270
16123629 2.488768621 39.8035516227504
16124685 2.8884024878 39.8066017757775
16125061 3.7286023216 39.8080037302504
16125956 9.8070619185 39.8167810506675
16126795 10.2389034516 39.8253714906634
16127300 10.2510783968 39.8305482852538
16127801 10.0872375738 39.8356019912782
16127888 7.8357790392 39.8362837040547
16128414 2.5262600526 39.8376125168423
16128817 2.3954002413 39.8385778631396
16128945 2.174751566 39.83885623134
16129323 2.0126263901 39.8396170041155
16129440 1.8760540799 39.8398365024428
16129530 1.4523958424 39.8399672180686
16129858 1.430983881 39.8404365807816
16130604 1.4311972484 39.8415042539289
16131030 1.4350345494 39.842115578647
16131679 0.8009703054 39.8426354083752
16131992 0.581208825 39.8428173267374
16132558 0.5782482965 39.8431446152732
16132948 0.5756044801 39.8433691010204
16133219 0.5675602759 39.8435229098552
16136405 0.543095967 39.8452532136061
16136923 0.5570222706 39.8455417511422
16137025 0.5783306209 39.8456007408656
16137400 0.61585864 39.8458316878556
16137468 0.6586952132 39.8458764791301
16141295 1.8351242939 39.8528994998028
16141989 7.3617468612 39.8580085521245
16142976 7.3880619722 39.8653005692911
16144586 7.3686905814 39.8771641611271
16146143 1.4954276144 39.8794925419227
16146400 1.4841437855 39.8798739668756
16147736 2.4235051584 39.8831117697672
16148023 3.4738555778 39.8841087663181
16148728 3.5379939381 39.8866030520444
16149033 3.4966909943 39.8876695427977
16149571 2.1164765154 39.888808207163
16150634 2.1223426229 39.8910642573711
16150726 2.1374008125 39.8912608982459
16150779 2.1474273217 39.8913747118939
16151223 2.1486346521 39.8923287056794
16151576 2.1472204864 39.8930866745111
16151705 1.9817439892 39.8933423194858
16151831 0.9055948235 39.8934564244335
16153445 0.5371705719 39.8943234177366
16153577 0.3681528954 39.8943720139188
16157347 0.3649754708 39.8957479714437
16157435 0.3733999913 39.8957808306429
16159493 11.7605088201 39.9199839577947
16159553 0.3191600413 39.9200031073972
16159599 0.0121263641 39.9200036652099
16161027 0.006835458 39.9200134262439
16161262 0.0042935025 39.920014435217
16161283 0.0042935025 39.9200145253806
16161574 0.0039538751 39.9200156759582
16161621 0.0037174781 39.9200158506797
16162316 0.0037174781 39.920018434327
16162392 0.0037174781 39.9200187168553
16163529 0.0037174781 39.9200229436279
16164906 0.0037220843 39.920028068938
16167761 0.0037528655 39.920038783369
16167789 0.0037528655 39.9200388884492
16167934 0.0054258656 39.9200396751997
16167963 0.0068695781 39.9200398744175
16167975 0.0085425826 39.9200399769285
16168024 0.0110033701 39.9200405160936
16168084 0.0110033701 39.9200411762958
16168567 0.5108602726 39.9202879218075
16169941 0.0157461353 39.9203095569974
16171573 0.0153347296 39.9203345832761
16171608 0.0151451426 39.9203351133561
16172019 0.0151451426 39.9203413380097
16172739 0.0151451426 39.9203522425124
16173430 0.0151388953 39.920362703489
16174547 27.3716869671 39.9509368778313
16175248 27.3716869671 39.9701244303952
16176324 27.2157649922 39.9994085935268
16176940 17.1524177542 40.0099744828634
16177218 11.0670626421 40.0130511262779
16178339 11.0670626421 40.0254573034997
16179748 28.5783661867 40.0657242214568
16184052 1.8143334635 40.0735331126837
16184300 1.0755531115 40.0737998498553
16185559 1.0625232081 40.0751375665743
16186065 1.0653870363 40.0756766524147
16186505 1.0674142868 40.0761463147009
16186598 1.0628704951 40.0762451616569
16189243 1.0601740102 40.0790493219139
16189567 1.059840663 40.0793927102887
16189583 1.0580764175 40.0794096395114
16190863 1.0578193641 40.0807636482974
16191338 1.0571321102 40.0812657860498
16192625 1.0573893207 40.0826266461055
16192898 1.0575806233 40.0829153656157
16192958 1.0582458441 40.0829788603663
16193337 1.0596629381 40.0833804726199
16193350 1.0612083486 40.0833942683284
16194504 1.061436934 40.0846191665502
16195037 1.0608806169 40.0851846159191
16197377 1.0611242758 40.0876676467244
16197421 1.0581096757 40.0877142035502
16200356 1.0578252924 40.0908189207833
16200378 1.0568091094 40.0908421705838
16202278 1.051051756 40.0928391689202
16205676 3.2980678735 40.1040460035543
16206017 4.8372989199 40.105695522486
16217107 6.2171616626 40.1746438453242
16219751 3.5881759876 40.1841309826354
16223287 0.2213681136 40.1849137402851
16224874 0.2179877626 40.1852596868644
16228701 0.2183437236 40.1860952882946
16229122 0.2183437236 40.1861872110022
16229236 0.2183460148 40.1862121024479
16229570 0.2183727162 40.1862850389351
16234537 0.3052231062 40.1878010821036
16235046 1.254423363 40.1884395835954
16236004 0.252504416 40.1886814828259
16236628 0.2536208102 40.1888397422115
16237511 0.2441472564 40.1890553242389
16238070 0.2431928401 40.1891912690365
16238279 0.2493779789 40.1892433890341
16239877 0.2351695363 40.1896191899531
16240727 0.2340569594 40.1898181383686
16241000 0.2334257203 40.1898818635902
16242733 0.2336446515 40.1902867697713
16243416 0.2340552811 40.1904466295283
16243590 0.2351083771 40.1904875383859
16244056 0.2387435806 40.1905987928944
16244226 0.2432584543 40.1906401468317
16244326 0.2487619497 40.1906650230266
16244817 0.3401238018 40.1908320238133
16245104 0.6056818345 40.1910058544998
16245267 0.8077120927 40.1911375115709
16246764 0.7968794439 40.1923304400985
16247665 0.8007302883 40.1930518980882
16248973 0.8017949072 40.1941006458268
16250595 7.451094234 40.2061863206744
16250914 20.4502610082 40.212709953936
16252465 43.4190511125 40.2800529022115
16254422 43.4190511125 40.3650239852387
16255239 3.4529640111 40.3678450568357
16257003 3.3218709362 40.3737048371672
16259460 3.3296067269 40.3818856808952
16262382 3.3293589649 40.3916140677906
16263946 3.3274090688 40.3968181355742
16265017 3.2543299198 40.4003035229183
16265494 0.4168564482 40.4005023634441
16267438 0.4194109262 40.4013176982846
16268856 0.5633845177 40.4021165775307
16269485 0.5178791457 40.4024423235134
16269507 0.4764451925 40.4024528053076
16274717 0.405869945 40.4045673877211
16275515 0.3658647012 40.4048593477526
16275655 0.3381382655 40.4049066871098
16275772 0.2620183808 40.4049373432604
16280912 0.2620291663 40.4062841731751
16280951 0.2609910614 40.4062943518265
16280976 0.2610216843 40.4063008773686
16282053 0.2799487869 40.4066023822121
16282131 0.3027702365 40.4066259982906
16282517 0.3830266839 40.4067738465906
16282683 0.4609901847 40.4068503709612
16282888 0.5302159694 40.4069590652350
16284186 0.5210355256 40.4076353693472
16284763 0.5257606108 40.4079387332196
16287220 0.5253184304 40.4092294406031
16292992 0.5402778752 40.4123479244988
16294087 0.4506056085 40.4128413376401
16295110 0.4114473024 40.4132622482304
16296049 0.3302556376 40.4135723582741
16296180 0.2505986716 40.4136051867001
16296771 0.2197738872 40.4137350730674
16299126 0.2198587554 40.4142528404364
16299174 0.2199703488 40.4142633990132
16300190 0.2201218171 40.4144870427793
16300299 0.2202066119 40.4145110453
16301100 0.2296661683 40.4146950079008
16301312 0.5560344451 40.4148128872032
16301544 0.4118539187 40.4149084373123
16301665 0.4122641157 40.4149583212703
16302087 0.2431848906 40.4150609452942
16303015 0.2019321634 40.4152483383418
16305008 0.192304504 40.4156316012183
16308527 0.1836361712 40.4162778169047
16309357 0.1728358365 40.416421270649
16311070 0.0741841487 40.4165483480957
16312657 0.0681031618 40.4166564278135
16313060 0.0608449118 40.416680948313
16313924 0.0501365526 40.4167242662944
16318333 0.0501365526 40.4169453183548
16318697 0.0472987664 40.4169625351058
16318781 0.0448930592 40.4169663061228
16320075 0.0336490306 40.4170098479684
16330848 0.0336270109 40.4173721117568
16333809 0.0338757404 40.4174724178241
16333998 0.0340721941 40.4174788574688
16334818 0.0345475006 40.4175071864193
16335160 0.0963891468 40.4175401515075
16335370 0.1972107884 40.4175815657731
16335740 0.0722911021 40.4176083134808
16335899 0.037489957 40.417614274384
16336243 0.0352177235 40.4176263892809
16336641 0.0351414317 40.4176403755707
16337423 0.0351174847 40.4176678374437
16337588 0.0351932295 40.4176736443266
16338274 0.0353253531 40.4176978775188
16339069 0.0371853909 40.4177274399046
16339715 0.055391508 40.4177632228188
16339874 0.0829145896 40.4177764062385
16340130 0.1130228651 40.417805340092
16340280 0.1571072593 40.4178289061809
16341639 0.1606079994 40.4180471724521
16342144 0.1602611916 40.4181281043538
16342592 0.1601752137 40.4181998628496
16343421 0.1601556448 40.4183326318791
16343814 0.1601934175 40.4183955878922
16343847 0.1601935493 40.4184008742793
16343957 0.1602483281 40.4184185015954
16344079 0.1602373625 40.4184380505536
16344528 0.1616681566 40.4185106395559
16344628 0.1616681566 40.4185268063716
16344647 0.1639387232 40.4185299212073
16345099 0.1762407183 40.418609582012
16345822 4.9489746409 40.4221876906774
16346176 1.6157821513 40.4227596775589
16346751 0.6197773464 40.4231160495331
16347249 0.2943935854 40.4232626575386
16348850 0.2803827614 40.4237115503396
16349193 0.2694224647 40.423803962245
16349251 0.2580290895 40.4238189279322
16350620 0.2417902983 40.4241499388506
16350636 0.2261662463 40.4241535575105
16350789 0.2112518366 40.4241858790415
16352403 0.2017439242 40.4245114937352
16357238 0.5875015408 40.427352063685
16363222 0.6202813022 40.4310638269973
16366937 0.7086999181 40.4336966471931
16368528 0.7501474679 40.4348901318145
16368699 0.7801442241 40.4350235364768
16369293 0.7899920628 40.4354927917621
16369410 0.7990168625 40.435586276735
16370671 1.1367848639 40.4370197624484
16371165 1.1524849182 40.437589089998
16371465 1.2308879512 40.4379583563834
16371818 1.2805798803 40.4384104010811
16372158 1.3287064858 40.4388621612863
16373071 37.7151842202 40.4732961244793
16374147 37.7151842202 40.5138776627003
16374918 37.7151842202 40.542956069734
16375829 37.702767815 40.5773032912135
16376146 7.1548247268 40.5795713706519
16376391 3.0439246362 40.5803171321878
16376710 2.921865443 40.5812492072641
16376773 2.92374083 40.5814334029364
16377144 2.9280121045 40.5825196954271
16383667 2.9414781798 40.601706957594
16386401 3.7734287208 40.6120235117166
16387700 4.877790291 40.6183597613047
16388394 6.4186881333 40.6228143308692
16389051 6.426245611 40.6270363742356
16391727 4.8868611351 40.6401136146331
16392163 2.5524190675 40.6412264693465
16395596 2.5582582456 40.6500089699037
16398314 2.5587753524 40.6569637213115
16398343 2.5625886958 40.6570380363837
16398369 2.562191103 40.6571046533524
16399687 2.5619947386 40.6604813624178
16400823 2.5656873837 40.6633959832857
16403060 2.5811834059 40.6691700905647
16403760 2.5936974301 40.6709856787658
16404521 2.6603084222 40.6730101734751
16404660 2.7478708729 40.6733921275264
16405060 2.7553721535 40.6744942763878
16405117 2.9677138541 40.6746634360775
16406034 3.1377877051 40.6775407874031
16407011 3.1455749891 40.6806140141674
16410530 2.9964029389 40.6911583561094
